"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","last.tweet","community","count.numbers","number"
"Redstone up to 70+ now! #yyckidcount",FALSE,0,"MillitantAndy",2014-11-01 03:11:24,FALSE,"528371594817986560","528383780458070016","2203365457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillitantAndy",0,FALSE,FALSE,NA,NA,"528383780458070016","REDSTONE",1,70
"#yyckidcount 30ish for Riverbend.... wish we had more!  too much candy left over!",FALSE,0,NA,2014-11-01 03:11:55,FALSE,NA,"528383909567148034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JRishaug",0,FALSE,FALSE,NA,NA,"528383909567148034","RIVERBEND",1,30
"@nenshi 78 in Evanston #yyckidcount - we're increasing in numbers every year!",FALSE,0,"nenshi",2014-11-01 03:12:03,FALSE,"527861315331575808","528383942517612544","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MNaglis",0,FALSE,FALSE,NA,NA,"528383942517612544","EVANSTON",1,78
"#yyckidcount Hawkwood 40 kids. More than last year.",FALSE,0,NA,2014-11-01 03:12:23,FALSE,NA,"528384025145380865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JaneTeaches",0,FALSE,FALSE,NA,NA,"528384025145380865","HAWKWOOD",1,40
"#yyckidcount  Over 125 kids in Mckenzie Lake",FALSE,0,NA,2014-11-01 03:12:29,FALSE,NA,"528384053784084480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mkusmirski",0,FALSE,FALSE,NA,NA,"528384053784084480","MCKENZIE LAKE",1,125
"2 kids #yyckidcount Fountain Rd SE Fairview",FALSE,0,NA,2014-11-01 03:12:30,FALSE,NA,"528384057470488576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NumbersCruncher",0,FALSE,FALSE,NA,NA,"528384057470488576","FAIRVIEW",1,2
"#yyckidcount --&gt; a big night for us with 54 in Glamorgan!",FALSE,0,NA,2014-11-01 03:12:51,FALSE,NA,"528384144880201728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BeckyScheer",0,FALSE,FALSE,NA,NA,"528384144880201728","GLAMORGAN",1,54
"Southview had about 30 kids this year. And some great costumes! #candygone #lightsoff #yyckidcount",FALSE,0,NA,2014-11-01 03:12:51,FALSE,NA,"528384145408282624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahMakson",0,FALSE,FALSE,NA,NA,"528384145408282624","SOUTHVIEW",1,30
"@nenshi only 10 in silver springs...nw...anyone want 2 bowls full of candy?? #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:13:10,FALSE,"528382426834554880","528384222248325120","33798654","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","cjmilroy",0,FALSE,FALSE,NA,NA,"528384222248325120","SILVER SPRINGS",2,NA
"Final count: 43 #yyckidcount #westCitadel #halloween",FALSE,0,NA,2014-11-01 03:13:15,FALSE,NA,"528384245597605888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrimeBane",0,FALSE,FALSE,NA,NA,"528384245597605888","CITADEL",1,43
"#yyckidcount 0 kids here in Lincoln Park",FALSE,0,NA,2014-11-01 03:13:18,FALSE,NA,"528384256527962112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greenriderfan",0,FALSE,FALSE,NA,NA,"528384256527962112","LINCOLN PARK",1,0
"60 super heroes and princesses in Glenbrook tonight! #yyckidcount",FALSE,1,NA,2014-11-01 03:13:18,FALSE,NA,"528384257832796161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nfarries",0,FALSE,FALSE,NA,NA,"528384257832796161","GLENBROOK",1,60
"#yyckidcount @nenshi A bit slow in #bankview Only 11 goblins (my jack o lantern must have scared them away!)",FALSE,1,NA,2014-11-01 03:13:51,FALSE,NA,"528384395934056448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leggomagreggo",0,FALSE,FALSE,NA,NA,"528384395934056448","BANKVIEW",1,11
"@nenshi #yyckidcount 35 kids for developing community Nolan Hill.",FALSE,0,"nenshi",2014-11-01 03:14:11,FALSE,NA,"528384479228747776","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GameKitty",0,FALSE,FALSE,NA,NA,"528384479228747776","NOLAN HILL",1,35
"@nenshi final count 111 #whitehorn #yyckidcount 9:15 lights out",FALSE,0,"nenshi",2014-11-01 03:14:17,FALSE,NA,"528384504143314944","33798654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dougv105",0,FALSE,FALSE,NA,NA,"528384504143314944","WHITEHORN",3,NA
".@nenshi 37 kids in Canyon Meadows and 1 in Southwood #yyckidcount",FALSE,0,NA,2014-11-01 03:14:21,FALSE,NA,"528384523533185026",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","librariangraff",0,FALSE,FALSE,NA,NA,"528384523533185026","C(""CANYON MEADOWS"", ""SOUTHWOOD"")",2,NA
"Sage Hill and we only had 8 kids. Anyone want some candy? @nenshi #yyckidcount",FALSE,0,NA,2014-11-01 03:14:50,FALSE,NA,"528384641586040832",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","twiigs73",0,FALSE,FALSE,NA,NA,"528384641586040832","SAGE HILL",1,8
"About 30 kids and one giant banana in Woodbine tonight.  #yyckidcount",FALSE,1,NA,2014-11-01 03:14:59,FALSE,NA,"528384681763688449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdpattison",0,FALSE,FALSE,NA,NA,"528384681763688449","WOODBINE",1,30
"@nenshi #yyckidcount Cougar ridge 48 kids!",FALSE,0,"nenshi",2014-11-01 03:16:01,FALSE,NA,"528384939998203904","33798654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharlieFranki",0,FALSE,FALSE,NA,NA,"528384939998203904","COUGAR RIDGE",1,48
"85 kids in Rocky Ridge #yyckidcount",FALSE,1,NA,2014-11-01 03:16:02,FALSE,NA,"528384943974797312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Veer",0,FALSE,FALSE,NA,NA,"528384943974797312","ROCKY RIDGE",1,85
"@nenshi 93 kids in Glenbrook. Most we've ever had. #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:16:09,FALSE,"528382426834554880","528384976207626240","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Rgbfinley",0,FALSE,FALSE,NA,NA,"528384976207626240","GLENBROOK",1,93
"#yyckidcount 25 in Millrise, lots of Princesses quiet year",FALSE,0,NA,2014-11-01 03:16:29,FALSE,NA,"528385057694953473",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","marx0007",0,FALSE,FALSE,NA,NA,"528385057694953473","MILLRISE",1,25
"40 trick or treaters at the top of Springbank Hill  #yyckidcount",FALSE,0,NA,2014-11-01 03:16:33,FALSE,NA,"528385073352278018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BabsAtHeart",0,FALSE,FALSE,NA,NA,"528385073352278018","SPRINGBANK HILL",1,40
"#yyckidcount +75 candy craved trick-or-treaters in Varsity, and there goes the doorbell again! @nenshi http://t.co/ByKyagXFVh",FALSE,0,NA,2014-11-01 03:16:40,FALSE,NA,"528385103500951552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LStrosher",0,FALSE,FALSE,NA,NA,"528385103500951552","VARSITY",1,75
"RT @nenshi: The #yyckidcount is amazing! Mckenzie Towne - 150+!!",FALSE,0,NA,2014-11-01 03:16:42,FALSE,NA,"528385112174772224",NA,"<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","calguyAB",0,FALSE,FALSE,NA,NA,"528385112174772224","MCKENZIE TOWNE",1,150
"#yyckidcount 15 kids in #tuxedo park.  Normal year.  Cute kids.  Annoyed dogs.  #doneforanotheryear",FALSE,1,NA,2014-11-01 03:16:44,FALSE,NA,"528385123323215872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imcinc",0,FALSE,FALSE,NA,NA,"528385123323215872","TUXEDO PARK",1,15
"Good turnout of kiddos in Arbour Lake #yyckidcount 165",FALSE,0,NA,2014-11-01 03:17:03,FALSE,NA,"528385201215660034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RMinhas",0,FALSE,FALSE,NA,NA,"528385201215660034","ARBOUR LAKE",1,165
"@nenshi a whopping 5 kids in Canyon Meadows! #Halloween #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:17:14,FALSE,NA,"528385246677700611","33798654","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry¬Æ</a>","beebeebrynn",0,FALSE,FALSE,NA,NA,"528385246677700611","CANYON MEADOWS",1,5
"#yyckidcount 15 kids in #tuxedo park.  Normal year.  Cute kids.  Annoyed dogs.  #doneforanotheryear",FALSE,0,NA,2014-11-01 03:17:27,FALSE,NA,"528385303732813824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TarynMelendez",0,FALSE,FALSE,NA,NA,"528385303732813824","TUXEDO PARK",1,15
"Final count in West Springs 85 kids #yyckidcount",FALSE,0,NA,2014-11-01 03:17:39,FALSE,NA,"528385351182983168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cookskorner",0,FALSE,FALSE,NA,NA,"528385351182983168","WEST SPRINGS",1,85
"110 in Hillhurst. RT @nenshi: #yyckidcount http://t.co/mIYcFKE1yg",FALSE,7,NA,2014-11-01 03:18:31,FALSE,NA,"528385568947052546",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Graydio1",0,FALSE,FALSE,NA,NA,"528385568947052546","HILLHURST",2,NA
"41 kids in Tuscany #yyckidcount",FALSE,0,NA,2014-11-01 03:18:39,FALSE,NA,"528385603688488962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeltieAnderson",0,FALSE,FALSE,NA,NA,"528385603688488962","TUSCANY",1,41
"About 60 in Tuscany. The side of the street with a sidewalk had at least double that number. #yyckidcount",FALSE,2,NA,2014-11-01 03:19:13,FALSE,NA,"528385744641855489",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","erinchrusch",1,FALSE,FALSE,NA,NA,"528385744641855489","TUSCANY",1,60
"@nenshi 97 in Copperfield #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:19:15,FALSE,"528382426834554880","528385754117201921","33798654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Heerdis",0,FALSE,FALSE,NA,NA,"528385754117201921","COPPERFIELD",1,97
"@nenshi #yyckidcount 200+ kids in #renfrew #regalpark this year... Ran out of candy, had to start with granola bars #donteggmyhouse!!!",FALSE,1,"nenshi",2014-11-01 03:19:15,FALSE,NA,"528385754192678912","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virtualkimbot",0,FALSE,FALSE,NA,NA,"528385754192678912","RENFREW",1,200
"@nenshi #yyckidcount #Thorncliffe #Halloween about 40. Up from the 15 last year :)",FALSE,0,"nenshi",2014-11-01 03:19:20,FALSE,"528382426834554880","528385774501105664","33798654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kabdancer",0,FALSE,FALSE,NA,NA,"528385774501105664","THORNCLIFFE",2,NA
"@nenshi only 36 in Ogden #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:19:30,FALSE,"528382426834554880","528385817732186112","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tweetbrazenhead",0,FALSE,FALSE,NA,NA,"528385817732186112","OGDEN",1,36
"#yyckidcount 24 in Hawkwood",FALSE,0,NA,2014-11-01 03:19:30,FALSE,NA,"528385819174637568",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","shellie_scott",0,FALSE,FALSE,NA,NA,"528385819174637568","HAWKWOOD",1,24
"#yyckidcount 78 in Tuscany. Lots of great costumes and friendly parents.",FALSE,0,NA,2014-11-01 03:19:36,FALSE,NA,"528385842159841280",NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","sbiickert",0,FALSE,FALSE,NA,NA,"528385842159841280","TUSCANY",1,78
"We had a boom amount this year in Varsity - 4 kids!!! #yyckidcount",FALSE,0,NA,2014-11-01 03:20:25,FALSE,NA,"528386046393073664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soloadventurer",0,FALSE,FALSE,NA,NA,"528386046393073664","VARSITY",1,4
"We had 64 in Renfrew.  #yyckidcount",FALSE,0,NA,2014-11-01 03:20:27,FALSE,NA,"528386055729606656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cvandermoar",0,FALSE,FALSE,NA,NA,"528386055729606656","RENFREW",1,64
"@nenshi Our 1st Halloween in West Hillhurst - a wonderful night! Great atmosphere on the streets, and 62 kids at our door. #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:20:31,FALSE,"528382426834554880","528386072653602818","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","colleenfmalone",0,FALSE,FALSE,NA,NA,"528386072653602818","WEST HILLHURST",2,NA
"Grand total of 14 kids came to our door in Evanston. If you were a kid would you not hit 25 townhouses in a row? I would. #yyckidcount",FALSE,1,NA,2014-11-01 03:20:36,FALSE,NA,"528386095114121216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","originalfaulks",0,FALSE,FALSE,NA,NA,"528386095114121216","EVANSTON",2,NA
"#yyckidcount 10, haysboro. quintupled last year.",FALSE,0,NA,2014-11-01 03:20:42,FALSE,NA,"528386121466908673",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dancesippydance",0,FALSE,FALSE,NA,NA,"528386121466908673","HAYSBORO",1,10
"@nenshi 14 kids in Haysboro.. #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:20:45,FALSE,"528382426834554880","528386132535701504","33798654","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","Garry_S",0,FALSE,FALSE,"-114.09233995","50.96802067","528386132535701504","HAYSBORO",1,14
"@nenshi 44 in chaparral tonight use to have upwards of 100+ when we moved here in '05  #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:20:54,FALSE,"528382426834554880","528386168866340865","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","janarella88",0,FALSE,FALSE,NA,NA,"528386168866340865","CHAPARRAL",3,NA
"@nenshi McKenzie Lake #yyckidcount 70",FALSE,1,"nenshi",2014-11-01 03:21:39,FALSE,"528382426834554880","528386356599193600","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdollandpupp",0,FALSE,FALSE,"-113.98483143","50.92115271","528386356599193600","MCKENZIE LAKE",1,70
"We had 11 trick or treaters... and 1 dog dressed as a bee. That's the most kids we've ever had in #Bankview #yyckidcount Ì†ºÌæÉ",FALSE,3,NA,2014-11-01 03:22:42,FALSE,NA,"528386622384242689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theyarngeek",0,FALSE,FALSE,NA,NA,"528386622384242689","BANKVIEW",2,NA
"We had 34 kids, more than any of the previous 12 years we've lived in Shaganappi #yyckidcount",FALSE,0,NA,2014-11-01 03:22:56,FALSE,NA,"528386679863005184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Morrison1911",0,FALSE,FALSE,NA,NA,"528386679863005184","SHAGANAPPI",2,NA
"Hey @nenshi we got 37 in Richmond. About the same as last year. #yyckidcount",FALSE,0,NA,2014-11-01 03:22:57,FALSE,NA,"528386684401238016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyletcs",0,FALSE,FALSE,NA,NA,"528386684401238016","RICHMOND",1,37
"Ended up with 46 kids in riverbend. More this year than ever! #yyckidcount",FALSE,1,NA,2014-11-01 03:23:09,FALSE,NA,"528386736851013632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarkHorejsi",0,FALSE,FALSE,NA,NA,"528386736851013632","RIVERBEND",1,46
"125 kids in Hillhurst #yyckidcount",FALSE,0,NA,2014-11-01 03:24:20,FALSE,NA,"528387035589926912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","livorno_",0,FALSE,FALSE,NA,NA,"528387035589926912","HILLHURST",1,125
"Reporting 50 kids at my grandma's house in Silver Springs. #yyckidcount",FALSE,0,NA,2014-11-01 03:24:46,FALSE,NA,"528387141718380544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zeelogan",0,FALSE,FALSE,NA,NA,"528387141718380544","SILVER SPRINGS",1,50
"@nenshi I counted  50 in royal oak #yyckidcount  Also students from  St. Francis high school thanks for collecting food for veterans FBank",FALSE,0,"nenshi",2014-11-01 03:24:57,FALSE,"528382426834554880","528387187864530944","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkjohal769",0,FALSE,FALSE,NA,NA,"528387187864530944","ROYAL OAK",1,50
"80 kids in Coventry Hills @nenshi #yyckidcount",FALSE,0,NA,2014-11-01 03:25:03,FALSE,NA,"528387215857287169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KiellyC",0,FALSE,FALSE,NA,NA,"528387215857287169","COVENTRY HILLS",1,80
"Brentwood - 13! A new record. #yyckidcount",FALSE,2,NA,2014-11-01 03:25:04,FALSE,NA,"528387217920884737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicoleBoyHouse",0,FALSE,FALSE,NA,NA,"528387217920884737","BRENTWOOD",1,13
"#yyckidcount about 30; Edgevalley; Edgemont",FALSE,0,NA,2014-11-01 03:25:15,FALSE,NA,"528387265148751872",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","YYCTKW",0,FALSE,FALSE,NA,NA,"528387265148751872","EDGEMONT",1,30
"#yyckidcount Only 25 minions and zombies in Hidden Valley tonight. That's up from the 5 we had last year. @nenshi",FALSE,0,NA,2014-11-01 03:25:54,FALSE,NA,"528387427811876864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anessa_J",0,FALSE,FALSE,NA,NA,"528387427811876864","HIDDEN VALLEY",2,NA
"#yyckidcount 13 in Mayland Heights! And they were all awesome.",FALSE,0,NA,2014-11-01 03:26:07,FALSE,NA,"528387480970461186",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carlylbenson",0,FALSE,FALSE,NA,NA,"528387480970461186","MAYLAND HEIGHTS",1,13
"72 kids in #bayview #yyckidcount #Halloween",FALSE,1,NA,2014-11-01 03:26:16,FALSE,NA,"528387520963571712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PattyMC22",0,FALSE,FALSE,NA,NA,"528387520963571712","BAYVIEW",1,72
"31 kids in copperfield #yyckidcount",FALSE,0,NA,2014-11-01 03:26:18,FALSE,NA,"528387527863181312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rickgoldz",0,FALSE,FALSE,NA,NA,"528387527863181312","COPPERFIELD",1,31
"@nenshi 16 in Richmond Hill, down 40. We made them play Rock Paper Scissors for double candy. #yyckidcount http://t.co/XwxCdskRg8",FALSE,2,"nenshi",2014-11-01 03:26:55,FALSE,"528382426834554880","528387686109691906","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaWalker",0,FALSE,FALSE,NA,NA,"528387686109691906","RICHMOND",3,NA
"33 kids in Evanston #yyckidcount",FALSE,0,NA,2014-11-01 03:26:59,FALSE,NA,"528387701243150336",NA,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>","sgreimer",0,FALSE,FALSE,NA,NA,"528387701243150336","EVANSTON",1,33
"Final tally: 93 kids. #yyckidcount #Cranston",FALSE,2,NA,2014-11-01 03:27:04,FALSE,NA,"528387722994802689",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","KyleMacQuarrie",0,FALSE,FALSE,NA,NA,"528387722994802689","CRANSTON",1,93
"@nenshi 2 kids in Varsity #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:27:12,FALSE,"528382426834554880","528387756981223425","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WJamesLord",0,FALSE,FALSE,NA,NA,"528387756981223425","VARSITY",1,2
"Only 25 in Varsity #yyckidcount",FALSE,0,NA,2014-11-01 03:27:32,FALSE,NA,"528387837281177600",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","JLisaYoung",0,FALSE,FALSE,NA,NA,"528387837281177600","VARSITY",1,25
"#yyckidcount 8 in Crescent Heights",FALSE,0,NA,2014-11-01 03:27:35,FALSE,NA,"528387851634106368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcykrafft",0,FALSE,FALSE,NA,NA,"528387851634106368","CRESCENT HEIGHTS",1,8
"#yyckidcount  13 in Palliser, 5 more than last year so YAY.",FALSE,0,NA,2014-11-01 03:28:07,FALSE,NA,"528387986434830336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AimeeHudson",0,FALSE,FALSE,NA,NA,"528387986434830336","PALLISER",2,NA
"9 kids in the Hamptons #yyckidcount",FALSE,0,NA,2014-11-01 03:28:36,FALSE,NA,"528388105733439488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CLehmann16",0,FALSE,FALSE,NA,NA,"528388105733439488","HAMPTONS",1,9
"#yyckidcount Arbour Lake 50.",FALSE,0,NA,2014-11-01 03:28:40,FALSE,NA,"528388123496300544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wolfeve",0,FALSE,FALSE,NA,NA,"528388123496300544","ARBOUR LAKE",1,50
"About 60 in university heights. Hard to know exactly as I was out with the wee ones  #yyckidcount",FALSE,0,NA,2014-11-01 03:29:11,FALSE,NA,"528388254840537089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amyrosekeith",0,FALSE,FALSE,NA,NA,"528388254840537089","UNIVERSITY HEIGHTS",1,60
"There were 80 kids tonight in Woodbine, between 6:02 and 9:20, for #yyckidcount",FALSE,0,NA,2014-11-01 03:29:16,FALSE,NA,"528388275673649152",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","KeithCartmell",0,FALSE,FALSE,NA,NA,"528388275673649152","WOODBINE",5,NA
"@nenshi We had 107 kids in Hidden Valley! Thought I was going to run out of candy. #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:29:22,FALSE,"528382426834554880","528388299745140736","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmcontenti",0,FALSE,FALSE,NA,NA,"528388299745140736","HIDDEN VALLEY",1,107
"Whew! 170 kids in Mckenzie Lake. Then I put up the sorry! :( sign. A beautiful Halloween in Calgary! #yyckidcount I'm exhausted :)",FALSE,1,NA,2014-11-01 03:29:25,FALSE,NA,"528388312432508928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dpsouthcalgary",0,FALSE,FALSE,NA,NA,"528388312432508928","MCKENZIE LAKE",1,170
"8 kids in Collingwood #yyckidcount",FALSE,0,NA,2014-11-01 03:29:26,FALSE,NA,"528388316924624896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cholmv",0,FALSE,FALSE,NA,NA,"528388316924624896","COLLINGWOOD",1,8
"Huntington Hills NE, 26 kids. Candy collected 7.5lbs.  #yyckidcount",FALSE,0,NA,2014-11-01 03:29:31,FALSE,NA,"528388339238326272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seminoff",0,FALSE,FALSE,NA,NA,"528388339238326272","HUNTINGTON HILLS",3,NA
"@nenshi #yyckidcount #yyckidcount  23 in Hawkwood",FALSE,0,"nenshi",2014-11-01 03:29:42,FALSE,"528382426834554880","528388385639911424","33798654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KathrynMathias1",0,FALSE,FALSE,NA,NA,"528388385639911424","HAWKWOOD",1,23
"@nenshi #yyckidcount looks like the Scenic Acres kid count was about 30 all told.  Great costumes out there!",FALSE,0,"nenshi",2014-11-01 03:29:44,FALSE,"528382426834554880","528388392329818112","33798654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cobyduerr",0,FALSE,FALSE,NA,NA,"528388392329818112","SCENIC ACRES",1,30
"@nenshi 0 kids at our house in South Calgary/Marda Loop. On the plus side? Lots of Reeses peanut butter cups for us! #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:30:43,FALSE,NA,"528388641669001217","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JanetEHutchins",0,FALSE,FALSE,NA,NA,"528388641669001217","SOUTH CALGARY",1,0
"@nenshi 30 kids in Bayview. Best number in years - new families?. #yyckidcount",FALSE,0,"nenshi",2014-11-01 03:30:55,FALSE,"528382426834554880","528388690872373248","33798654","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","carolpoopydoo",0,FALSE,FALSE,NA,NA,"528388690872373248","BAYVIEW",1,30
"87 in Hillhurst. @nenshi #yyckidcount",FALSE,0,NA,2014-11-01 03:31:17,FALSE,NA,"528388783818170368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","janer_ca",0,FALSE,FALSE,NA,NA,"528388783818170368","HILLHURST",1,87
"Realized I didn't put the neighbourhood in earlier tweet, trying again... Rocky Ridge - 30 kids #yyckidcount",FALSE,0,NA,2014-11-01 03:32:00,FALSE,NA,"528388961241427968",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MoominCanada",0,FALSE,FALSE,NA,NA,"528388961241427968","ROCKY RIDGE",1,30
